currency_pair,open_date,position,trade_amount,result
AU/JP,2010-03-03,short,26.57571814715235,6.440627950534184
CA/JP,2010-03-03,short,54.59389736521006,9.630368954612782
CA/AU,2010-03-03,short,102.31253142145479,-6.74751144724495
CA/AU,2010-03-04,short,101.41253142145482,-6.6881564472449515
CA/JP,2010-03-04,short,53.69389736521008,9.471608864612785
AU/JP,2010-03-04,short,25.678208367959588,6.223116365795841
CA/SW,2010-03-04,short,68.12705214792972,19.71937524421825
AU/SW,2010-03-04,short,39.32129475529072,13.97478815603032
JP/SW,2010-03-04,short,188.50203266753252,21.31013594286129
JP/SW,2010-03-05,short,189.78569900712384,21.455254294185455
AU/SW,2010-03-05,short,39.58459479258202,14.068364989283646
CA/SW,2010-03-05,short,66.5670521479297,19.267833244218245
AU/JP,2010-03-05,short,26.001887610756725,6.301560062655651
CA/JP,2010-03-05,short,52.10845082518517,9.191935936407738
CA/AU,2010-03-05,short,99.8525314214548,-6.5852744472449505
CA/JP,2010-03-08,short,52.28698625059213,9.223429603303067
AU/JP,2010-03-08,short,25.725103475640687,6.234481399831865
CA/AU,2010-03-08,short,99.8825314214548,-6.58725294724495
AU/SW,2010-03-08,short,39.545359196889905,14.054420658574669
JP/SW,2010-03-08,short,188.91685542026516,21.35703161357544
CA/SW,2010-03-08,short,66.5970521479297,19.276516744218245
JP/SW,2010-03-09,short,187.96884712913916,21.249859371064478
AU/SW,2010-03-09,short,39.25179996540601,13.950089707705292
CA/SW,2010-03-09,short,67.11705214792971,19.427030744218246
AU/JP,2010-03-09,short,25.564094610340426,6.195460885225461
CA/JP,2010-03-09,short,53.083387455556895,9.363914855498972
CA/AU,2010-03-09,short,100.40253142145481,-6.621546947244951
CA/JP,2010-03-10,short,51.96736375837858,9.16704816371435
AU/JP,2010-03-10,short,25.953964067978387,6.289945787270966
CA/AU,2010-03-10,short,99.7025314214548,-6.57538194724495
AU/SW,2010-03-10,short,39.75395016967413,14.128553890302182
JP/SW,2010-03-10,short,187.87294079576856,21.239017169667562
CA/SW,2010-03-10,short,66.4170521479297,19.22441574421824
CA/JP,2010-03-11,short,52.695520213030946,9.295495035130672
AU/JP,2010-03-11,short,25.573793294527746,6.197811362308126
CA/AU,2010-03-11,short,99.6125314214548,-6.5694464472449505
AU/SW,2010-03-11,short,39.64168309697879,14.088654172666258
JP/SW,2010-03-11,short,188.49485015395953,21.309323960420116
CA/SW,2010-03-11,short,66.3270521479297,19.198365244218245
JP/SW,2010-03-12,short,189.68093110605864,21.443410293446824
AU/SW,2010-03-12,short,40.37028230619713,14.347598331622459
CA/SW,2010-03-12,short,66.4170521479297,19.22441574421824
AU/JP,2010-03-12,short,26.607950584189222,6.4484394848733135
CA/JP,2010-03-12,short,52.89634285312508,9.330920168925541
CA/AU,2010-03-12,short,99.7025314214548,-6.57538194724495
CA/JP,2010-03-15,short,52.20835899778351,9.209559748044903
AU/JP,2010-03-15,short,26.346477333827835,6.385071416500907
CA/AU,2010-03-15,short,99.77253142145481,-6.579998447244951
AU/SW,2010-03-15,short,40.26076172574765,14.308674717330712
CA/SW,2010-03-15,short,66.48705214792972,19.24467724421825
JP/SW,2010-03-15,short,188.51445891628885,21.31154072904057
JP/SW,2010-03-16,short,190.31580309451547,21.51518250825467
AU/SW,2010-03-16,short,40.91598468069265,14.541540955518165
CA/SW,2010-03-16,short,66.73705214792972,19.31703974421825
AU/JP,2010-03-16,short,27.0764780064369,6.561987152507781
CA/JP,2010-03-16,short,52.80359615355277,9.314559641846316
CA/AU,2010-03-16,short,100.0225314214548,-6.59648594724495
CA/AU,2010-03-17,short,100.1125314214548,-6.602421447244951
JP/SW,2010-03-17,short,191.334853918122,21.630386101958308
AU/SW,2010-03-17,short,41.02680790892011,14.580927530830206
CA/SW,2010-03-17,short,66.8270521479297,19.343090244218246
AU/JP,2010-03-17,short,27.133590083133797,6.575828270006482
CA/JP,2010-03-17,short,53.03988553883361,9.356241113038793
CA/AU,2010-03-18,short,99.97253142145482,-6.593188447244952
CA/JP,2010-03-18,short,53.26133849424106,9.395305436517964
AU/JP,2010-03-18,short,26.753278036297935,6.483659607424606
JP/SW,2010-03-18,short,190.3614576900291,21.52034375571203
AU/SW,2010-03-18,short,40.75292706262026,14.483590278055237
CA/SW,2010-03-18,short,66.68705214792972,19.30256724421825
JP/SW,2010-03-19,short,188.13149053382574,21.268246191699955
AU/SW,2010-03-19,short,40.490761725747646,14.39041671733071
CA/SW,2010-03-19,short,66.4570521479297,19.235993744218245
AU/JP,2010-03-19,short,26.49480239460046,6.421018009811658
CA/JP,2010-03-19,short,52.871545636327234,9.32654593740268
CA/AU,2010-03-19,short,99.7425314214548,-6.57801994724495
AU/JP,2010-03-22,short,26.47140421562083,6.415347458796127
CA/JP,2010-03-22,short,53.26978888950524,9.396796087087605
CA/AU,2010-03-22,short,100.18253142145481,-6.607037947244951
CA/SW,2010-03-22,short,66.89705214792971,19.363351744218246
JP/SW,2010-03-22,short,188.6696138039901,21.329080973579707
AU/SW,2010-03-22,short,40.33988033085142,14.336793469584594
JP/SW,2010-03-23,short,188.17918410063302,21.27363794465816
AU/SW,2010-03-23,short,40.60566263057449,14.431252498906172
CA/SW,2010-03-23,short,66.53705214792971,19.25914974421825
AU/JP,2010-03-23,short,26.467982599838212,6.414518229869048
CA/JP,2010-03-23,short,52.49113688608497,9.25944179581907
CA/AU,2010-03-23,short,99.82253142145481,-6.5832959472449515
CA/JP,2010-03-24,short,50.81256896683885,8.963342247007262
AU/JP,2010-03-24,short,25.15419176385596,6.096120889389666
CA/AU,2010-03-24,short,97.8025314214548,-6.45007694724495
AU/SW,2010-03-24,short,39.22668764271522,13.941164788220986
JP/SW,2010-03-24,short,186.6840033647078,21.104607911979887
CA/SW,2010-03-24,short,64.5170521479297,18.674460744218244
CA/JP,2010-03-25,short,49.879453900837134,8.798740656053052
AU/JP,2010-03-25,short,25.101093394702833,6.083252494315569
CA/AU,2010-03-25,short,96.99253142145481,-6.3966574472449516
AU/SW,2010-03-25,short,39.041722556115964,13.875428196443611
JP/SW,2010-03-25,short,185.99423459528546,21.02662962157357
CA/SW,2010-03-25,short,63.70705214792971,18.440006244218246
JP/SW,2010-03-26,short,186.59739958539322,21.094817363388753
AU/SW,2010-03-26,short,39.690370236671654,14.105957582113103
CA/SW,2010-03-26,short,64.0170521479297,18.529735744218243
AU/JP,2010-03-26,short,25.60184273111853,6.204609146070847
CA/JP,2010-03-26,short,50.18945390083712,8.85342468705305
CA/AU,2010-03-26,short,97.3025314214548,-6.417101947244951
CA/JP,2010-03-29,short,50.61336279193709,8.928202257833973
AU/JP,2010-03-29,short,25.732521629896677,6.23627919025762
CA/AU,2010-03-29,short,97.2625314214548,-6.41446394724495
AU/SW,2010-03-29,short,39.906445460496755,14.182750716660545
CA/SW,2010-03-29,short,63.977052147929705,18.518157744218247
JP/SW,2010-03-29,short,187.59121779167964,21.20716841222761
JP/SW,2010-03-30,short,188.41780365831934,21.30061386179264
AU/SW,2010-03-30,short,39.54240284605771,14.053369971488909
CA/SW,2010-03-30,short,63.66705214792972,18.42842824421825
AU/JP,2010-03-30,short,25.689331920856194,6.225812159952688
CA/JP,2010-03-30,short,50.28381531189374,8.870070049399578
CA/AU,2010-03-30,short,96.95253142145481,-6.3940194472449505
JP/SW,2010-03-31,short,189.89222034321116,21.467296520577996
AU/SW,2010-03-31,short,40.85324939279693,14.519244834200027
CA/SW,2010-03-31,short,62.91705214792971,18.211340744218248
AU/JP,2010-03-31,short,26.459451152651226,6.412450632790137
CA/JP,2010-03-31,short,49.39333185628274,8.712988678781453
CA/AU,2010-03-31,short,96.20253142145481,-6.344556947244951
CA/AU,2010-04-01,short,95.79253142145481,-6.317517447244951
CA/JP,2010-04-01,short,49.13527275460886,8.66746702744027
AU/JP,2010-04-01,short,26.415100746468546,6.401702307416724
JP/SW,2010-04-01,short,190.68969106179102,21.557450505566376
AU/SW,2010-04-01,short,40.69874975783597,14.464335663934902
CA/SW,2010-04-01,short,62.50705214792971,18.092666244218247
JP/SW,2010-04-02,short,190.0620086885925,21.48649107604452
AU/SW,2010-04-02,short,39.93026630861309,14.19121664608109
CA/SW,2010-04-02,short,61.547052147929705,17.814794244218245
AU/JP,2010-04-02,short,24.514577065436583,5.94111020326626
CA/JP,2010-04-02,short,47.508519922194914,8.380507665127167
CA/AU,2010-04-02,short,94.8325314214548,-6.25420544724495
CA/JP,2010-04-05,short,48.062261161435,8.478187675103243
CA/AU,2010-04-05,short,95.31253142145479,-6.28586144724495
AU/JP,2010-04-05,short,24.670723379590488,5.978952278116091
CA/SW,2010-04-05,short,62.027052147929695,17.953730244218242
AU/SW,2010-04-05,short,40.1002663086131,14.251634646081094
JP/SW,2010-04-05,short,190.7420229933062,21.563366625190973
JP/SW,2010-04-06,short,190.46500659166347,21.532049948686904
AU/SW,2010-04-06,short,39.12088969374435,13.90356419715674
CA/SW,2010-04-06,short,62.417052147929695,18.066615744218243
AU/JP,2010-04-06,short,25.626482502589997,6.210580597150933
CA/JP,2010-04-06,short,48.935738816224394,8.632269220755857
CA/AU,2010-04-06,short,95.7025314214548,-6.3115819472449495
CA/AU,2010-04-07,short,96.45253142145481,-6.361044447244951
CA/JP,2010-04-07,short,49.96153426683355,8.813219640822858
AU/JP,2010-04-07,short,25.367516423431002,6.1478201419701435
JP/SW,2010-04-07,short,190.4775509834894,21.533468090928388
AU/SW,2010-04-07,short,38.940418012495655,13.839424561640953
CA/SW,2010-04-07,short,63.1670521479297,18.283703244218245
CA/JP,2010-04-08,short,49.510043544741876,8.733576632296813
CA/AU,2010-04-08,short,96.2725314214548,-6.34917344724495
AU/JP,2010-04-08,short,24.897079853718985,6.033809792256779
JP/SW,2010-04-08,short,190.42566000439015,21.527601820930315
AU/SW,2010-04-08,short,39.119228301238905,13.902973738260304
CA/SW,2010-04-08,short,62.9870521479297,18.231602244218244
JP/SW,2010-04-09,short,191.47424236693118,21.64614395215734
AU/SW,2010-04-09,short,39.34240284605771,13.982289971488907
CA/SW,2010-04-09,short,63.157052147929704,18.280808744218245
AU/JP,2010-04-09,short,25.575025785695292,6.19811005666583
CA/JP,2010-04-09,short,49.99114041019803,8.818442167472964
CA/AU,2010-04-09,short,96.4425314214548,-6.360384947244951
AU/JP,2010-04-12,short,26.435494817494167,6.406644812569191
CA/JP,2010-04-12,short,50.10375007026329,8.838306522769443
CA/AU,2010-04-12,short,96.54253142145481,-6.366979947244951
CA/SW,2010-04-12,short,63.25705214792971,18.30975374421825
JP/SW,2010-04-12,short,191.4472175588899,21.643088800310753
AU/SW,2010-04-12,short,40.17841800316965,14.27940975832649
JP/SW,2010-04-13,short,191.39184749066155,21.636829219634546
AU/SW,2010-04-13,short,40.71261011336224,14.469261634288937
CA/SW,2010-04-13,short,63.26705214792972,18.31264824421825
AU/JP,2010-04-13,short,26.58801706671451,6.443608594919966
CA/JP,2010-04-13,short,49.33525444825535,8.70274381819768
CA/AU,2010-04-13,short,96.55253142145482,-6.367639447244951
JP/SW,2010-04-14,short,192.49997820395072,21.762103285958815
AU/SW,2010-04-14,short,40.84240284605771,14.515389971488908
CA/SW,2010-04-14,short,63.30705214792971,18.324226244218245
AU/JP,2010-04-14,short,27.324821653194032,6.622173260133736
CA/JP,2010-04-14,short,50.28460272133599,8.870208948503933
CA/AU,2010-04-14,short,96.59253142145481,-6.370277447244951
CA/AU,2010-04-15,short,96.62253142145481,-6.372255947244951
CA/JP,2010-04-15,short,50.170934198371356,8.850157809686118
AU/JP,2010-04-15,short,26.69481974273743,6.469492234134388
AU/SW,2010-04-15,short,40.2903552843424,14.319192268055286
CA/SW,2010-04-15,short,63.337052147929704,18.332909744218245
JP/SW,2010-04-15,short,192.7951824947836,21.795476101517043
JP/SW,2010-04-16,short,191.41325138196882,21.639248927406445
AU/SW,2010-04-16,short,40.10792803984686,14.254357625361571
CA/SW,2010-04-16,short,64.47705214792971,18.662882744218248
AU/JP,2010-04-16,short,26.58967286780679,6.4440098784802595
CA/JP,2010-04-16,short,51.609951022819644,9.10400052142048
CA/AU,2010-04-16,short,97.76253142145481,-6.447438947244951
CA/AU,2010-04-19,short,97.4225314214548,-6.425015947244951
AU/JP,2010-04-19,short,26.417130945361798,6.402194326321523
CA/JP,2010-04-19,short,50.80146015223285,8.961382650999882
CA/SW,2010-04-19,short,64.13705214792971,18.564469744218247
JP/SW,2010-04-19,short,190.54217312736196,21.540773617830965
AU/SW,2010-04-19,short,39.88059718223307,14.17356423856563
JP/SW,2010-04-20,short,191.08796871554426,21.602475754495416
AU/SW,2010-04-20,short,39.50185153758602,14.03895803645807
CA/SW,2010-04-20,short,63.2270521479297,18.30107024421824
AU/JP,2010-04-20,short,26.67601561655345,6.464935052273288
CA/JP,2010-04-20,short,50.44091911478693,8.897783175940317
CA/AU,2010-04-20,short,96.5125314214548,-6.36500144724495
CA/JP,2010-04-21,short,50.57821775007363,8.922002668934754
AU/JP,2010-04-21,short,25.43202129383011,6.163452903761854
CA/AU,2010-04-21,short,96.7025314214548,-6.377531947244949
AU/SW,2010-04-21,short,39.124289510655544,13.904772492086979
JP/SW,2010-04-21,short,191.59207242254885,21.659464628161913
CA/SW,2010-04-21,short,63.417052147929695,18.35606574421824
CA/JP,2010-04-22,short,50.32533583449159,8.877394273737892
AU/JP,2010-04-22,short,25.070992468842192,6.07595753192315
CA/AU,2010-04-22,short,96.33253142145482,-6.3531304472449515
AU/SW,2010-04-22,short,38.528250858831825,13.692940355228828
JP/SW,2010-04-22,short,191.27602560146508,21.623735566643074
CA/SW,2010-04-22,short,63.04705214792972,18.248969244218248
JP/SW,2010-04-23,short,191.18581228014887,21.613536959689608
AU/SW,2010-04-23,short,39.020546760133655,13.867902318551499
CA/SW,2010-04-23,short,62.27705214792971,18.026092744218246
AU/JP,2010-04-23,short,25.684184991163907,6.2245648010270695
CA/JP,2010-04-23,short,49.48783457892725,8.729658968506216
CA/AU,2010-04-23,short,95.5625314214548,-6.30234894724495
CA/AU,2010-04-26,short,95.4925314214548,-6.29773244724495
CA/JP,2010-04-26,short,48.98477892410392,8.640919900689816
AU/JP,2010-04-26,short,24.92597187064244,6.04081177544738
AU/SW,2010-04-26,short,38.9002663086131,13.825154646081092
JP/SW,2010-04-26,short,192.14802554186397,21.722315072705175
CA/SW,2010-04-26,short,62.2070521479297,18.005831244218243
JP/SW,2010-04-27,short,190.31597013509742,21.515201392175758
AU/SW,2010-04-27,short,37.8859120584654,13.464653145578602
CA/SW,2010-04-27,short,63.327052147929706,18.330015244218245
AU/JP,2010-04-27,short,24.457761628621842,5.927340976472664
CA/JP,2010-04-27,short,49.88017341184291,8.798867577866423
CA/AU,2010-04-27,short,96.6125314214548,-6.371596447244951
CA/SW,2010-04-28,short,61.9770521479297,17.939257744218242
CA/AU,2010-04-28,short,95.2625314214548,-6.28256394724495
CA/JP,2010-04-28,short,48.94780204069813,8.634397174759346
AU/SW,2010-04-28,short,37.87000678699227,13.459000412097051
JP/SW,2010-04-28,short,189.5463411995516,21.428194917975194
AU/JP,2010-04-28,short,24.536918707250198,5.946524702393954
CA/JP,2010-04-29,short,49.06133314322331,8.654424072597898
JP/SW,2010-04-29,short,190.93397411834664,21.58506668068168
AU/SW,2010-04-29,short,38.234815033796096,13.58865326301113
CA/SW,2010-04-29,short,62.287052147929714,18.028987244218246
AU/JP,2010-04-29,short,24.77515228191517,6.004260633037367
CA/AU,2010-04-29,short,95.57253142145481,-6.303008447244951
CA/AU,2010-04-30,short,95.6825314214548,-6.31026294724495
AU/JP,2010-04-30,short,25.52435671615154,6.185830402594995
CA/JP,2010-04-30,short,49.31561030012644,8.699278588503326
AU/SW,2010-04-30,short,38.764815033796104,13.777015263011133
JP/SW,2010-04-30,short,190.54215157426958,21.540771181256027
CA/SW,2010-04-30,short,62.3970521479297,18.060826744218243
JP/SW,2010-05-03,short,190.4180839948704,21.526745353811705
AU/SW,2010-05-03,short,37.87249941155418,13.459886290866354
CA/SW,2010-05-03,short,61.64705214792971,17.84373924421825
AU/JP,2010-05-03,short,24.31283448251692,5.8922178681214215
CA/JP,2010-05-03,short,48.029190987003375,8.472354093026485
CA/AU,2010-05-03,short,94.93253142145481,-6.260800447244951
CA/AU,2010-05-04,short,95.1425314214548,-6.27464994724495
AU/JP,2010-05-04,short,22.915997485744366,5.553694282269894
CA/JP,2010-05-04,short,47.31093457105908,8.34565358942827
AU/SW,2010-05-04,short,36.497506920280465,12.971213959467676
JP/SW,2010-05-04,short,189.42231773931914,21.41417407819826
CA/SW,2010-05-04,short,61.857052147929714,17.90452374421825
JP/SW,2010-05-05,short,189.09419952054355,21.377080346377504
AU/SW,2010-05-05,short,35.53284031940056,12.628371449514958
CA/SW,2010-05-05,short,62.68705214792971,18.144767244218247
AU/JP,2010-05-05,short,21.203910422275495,5.138769811229507
CA/JP,2010-05-05,short,48.66906108830389,8.585227242882908
CA/AU,2010-05-05,short,95.9725314214548,-6.32938844724495
CA/JP,2010-05-06,short,54.19098160403614,9.559294574050126
JP/SW,2010-05-06,short,186.03102198788173,21.030788432627837
AU/SW,2010-05-06,short,35.96383146856981,12.781545703929707
CA/SW,2010-05-06,short,68.3770521479297,19.791737744218246
AU/JP,2010-05-06,short,22.14007745096689,5.365649984249568
CA/AU,2010-05-06,short,101.6625314214548,-6.704643947244951
CA/AU,2010-05-07,short,98.58253142145482,-6.501517947244952
AU/JP,2010-05-07,short,22.668979934408195,5.493829554001818
CA/JP,2010-05-07,short,49.45135484435104,8.723223939678999
AU/SW,2010-05-07,short,36.75168366716962,13.061548375312082
CA/SW,2010-05-07,short,65.29705214792972,18.90023174421825
JP/SW,2010-05-07,short,186.35749420602266,21.067696084241447
JP/SW,2010-05-10,short,187.00398876210653,21.140782229157274
AU/SW,2010-05-10,short,36.20693097693447,12.86794326920251
CA/SW,2010-05-10,short,63.26705214792972,18.31264824421825
AU/JP,2010-05-10,short,21.895086651833395,5.306276439580486
CA/JP,2010-05-10,short,48.89205910552094,8.624564115419798
CA/AU,2010-05-10,short,96.55253142145482,-6.367639447244951
CA/JP,2010-05-11,short,50.38500710935414,8.887920292590774
AU/JP,2010-05-11,short,22.52272048505063,5.458383561824067
CA/AU,2010-05-11,short,96.98253142145481,-6.39599794724495
AU/SW,2010-05-11,short,36.34893221341214,12.918410508646673
JP/SW,2010-05-11,short,187.32487551606567,21.17705844460368
CA/SW,2010-05-11,short,63.69705214792971,18.437111744218246
CA/JP,2010-05-12,short,49.79061939542957,8.783070240415707
AU/JP,2010-05-12,short,22.523672993399877,5.458614402317758
CA/AU,2010-05-12,short,96.4925314214548,-6.36368244724495
AU/SW,2010-05-12,short,36.45748022287753,12.956988471210671
JP/SW,2010-05-12,short,185.98420671812383,21.025495971063233
CA/SW,2010-05-12,short,63.2070521479297,18.295281244218245
JP/SW,2010-05-13,short,184.34189360769207,20.839832638160235
AU/SW,2010-05-13,short,35.91615683606558,12.764602139537706
CA/SW,2010-05-13,short,63.627052147929696,18.416850244218242
AU/JP,2010-05-13,short,21.831089299180896,5.290766674765417
CA/JP,2010-05-13,short,50.381276745720506,8.887262256072763
CA/AU,2010-05-13,short,96.9125314214548,-6.39138144724495
CA/AU,2010-05-14,short,97.6525314214548,-6.44018444724495
CA/JP,2010-05-14,short,50.56975255546272,8.920509407758871
AU/JP,2010-05-14,short,20.448788770804917,4.955766003483447
AU/SW,2010-05-14,short,34.62716383738771,12.306494027807592
JP/SW,2010-05-14,short,183.73453299652348,20.771170581803688
CA/SW,2010-05-14,short,64.3670521479297,18.631043244218244
JP/SW,2010-05-17,short,182.96323013026557,20.683974869903516
AU/SW,2010-05-17,short,34.9234601366726,12.41179773257344
CA/SW,2010-05-17,short,63.9970521479297,18.523946744218243
AU/JP,2010-05-17,short,20.669757937137156,5.009317903040982
CA/JP,2010-05-17,short,50.453897592518224,8.900072580709965
CA/AU,2010-05-17,short,97.28253142145479,-6.41578294724495
CA/AU,2010-05-18,short,97.57253142145481,-6.434908447244951
AU/JP,2010-05-18,short,19.733909344900347,4.782514903127532
CA/JP,2010-05-18,short,49.81948144943842,8.788161509629074
AU/SW,2010-05-18,short,33.608199701085695,11.944354173765854
JP/SW,2010-05-18,short,181.47546822906605,20.5157835357491
CA/SW,2010-05-18,short,64.28705214792971,18.607887244218247
JP/SW,2010-05-19,short,182.1883994187523,20.596380335450014
AU/SW,2010-05-19,short,33.1291534977183,11.774101153089081
CA/SW,2010-05-19,short,65.13705214792971,18.853919744218246
AU/JP,2010-05-19,short,19.110164408956454,4.631350255527035
CA/JP,2010-05-19,short,50.195733762322014,8.854532455246972
CA/AU,2010-05-19,short,98.4225314214548,-6.490965947244951
CA/JP,2010-05-20,short,52.31215872208945,9.227870029792443
JP/SW,2010-05-20,short,182.43371366435204,20.624113086383637
AU/SW,2010-05-20,short,33.7026288687728,11.977914299961851
CA/SW,2010-05-20,short,66.94705214792971,19.377824244218246
AU/JP,2010-05-20,short,19.40828014613104,4.70359863424287
CA/AU,2010-05-20,short,100.23253142145481,-6.610335447244951
CA/AU,2010-05-21,short,100.58253142145482,-6.6334179472449515
AU/JP,2010-05-21,short,19.32743009801078,4.68400461699592
CA/JP,2010-05-21,short,52.661490279352876,9.289492151426867
AU/SW,2010-05-21,short,33.80804565483623,12.015379425728794
JP/SW,2010-05-21,short,182.89682363051293,20.67646762174713
CA/SW,2010-05-21,short,67.29705214792972,19.47913174421825
JP/SW,2010-05-24,short,182.36206008330677,20.61601265621183
AU/SW,2010-05-24,short,33.14795187089623,11.780782094916518
CA/SW,2010-05-24,short,66.4570521479297,19.235993744218245
AU/JP,2010-05-24,short,19.769346236463793,4.791103037341622
CA/JP,2010-05-24,short,53.26875263548655,9.396613291775083
CA/AU,2010-05-24,short,99.7425314214548,-6.57801994724495
CA/JP,2010-05-25,short,53.72930152810046,9.477854162487064
AU/JP,2010-05-25,short,19.835549588271427,4.807147426272537
CA/AU,2010-05-25,short,100.16253142145482,-6.605718947244951
AU/SW,2010-05-25,short,33.22469711327691,11.808057354058612
JP/SW,2010-05-25,short,181.39491674000666,20.506677197966084
CA/SW,2010-05-25,short,66.87705214792972,19.35756274421825
CA/JP,2010-05-26,short,53.73533302014082,9.478918118286135
AU/JP,2010-05-26,short,19.744395790613968,4.785056294294872
CA/AU,2010-05-26,short,100.2525314214548,-6.611654447244951
JP/SW,2010-05-26,short,181.85859945740674,20.559096482799895
CA/SW,2010-05-26,short,66.9670521479297,19.383613244218246
AU/SW,2010-05-26,short,33.13786145336909,11.777195960527372
JP/SW,2010-05-27,short,184.12467199765024,20.815275756867166
AU/SW,2010-05-27,short,33.72107944732768,11.984471635580256
CA/SW,2010-05-27,short,65.99705214792971,19.102846744218244
AU/JP,2010-05-27,short,19.93121934571921,4.830333001556983
CA/JP,2010-05-27,short,52.80263155154219,9.31438948595519
CA/AU,2010-05-27,short,99.2825314214548,-6.547682947244951
CA/AU,2010-05-28,short,99.3425314214548,-6.55163994724495
AU/JP,2010-05-28,short,19.325636377893574,4.6835699087461435
CA/JP,2010-05-28,short,51.84176491223539,9.144892514694806
CA/SW,2010-05-28,short,66.0570521479297,19.12021374421824
JP/SW,2010-05-28,short,183.17496373815177,20.70791133310169
AU/SW,2010-05-28,short,32.949567030597905,11.710276122674493
JP/SW,2010-06-01,short,184.64887608964324,20.874536977046567
AU/SW,2010-06-01,short,33.16950073152144,11.788440559982718
CA/SW,2010-06-01,short,65.51705214792972,18.96391074421825
AU/JP,2010-06-01,short,19.847604103368955,4.8100688392118744
CA/JP,2010-06-01,short,52.29533092764689,9.224901605169995
CA/AU,2010-06-01,short,98.8025314214548,-6.51602694724495
CA/AU,2010-06-02,short,97.6625314214548,-6.44084394724495
CA/JP,2010-06-02,short,50.81015885577096,8.962917103173874
AU/JP,2010-06-02,short,19.67259236719342,4.76765472744856
JP/SW,2010-06-02,short,184.55451275723732,20.86386921175441
AU/SW,2010-06-02,short,33.26958909577862,11.82401196463972
CA/SW,2010-06-02,short,64.3770521479297,18.633937744218244
CA/JP,2010-06-03,short,50.41981115989182,8.894059730586026
CA/AU,2010-06-03,short,97.0725314214548,-6.40193344724495
AU/JP,2010-06-03,short,19.35958881370596,4.6917982849605195
JP/SW,2010-06-03,short,184.5053985372588,20.85831685409726
AU/SW,2010-06-03,short,33.091677145796275,11.760782057615994
CA/SW,2010-06-03,short,63.7870521479297,18.463162244218243
JP/SW,2010-06-04,short,182.93943116613497,20.68128439938845
AU/SW,2010-06-04,short,32.60198776290489,11.586746450936396
CA/SW,2010-06-04,short,65.26705214792972,18.89154824421825
AU/JP,2010-06-04,short,17.71450001698075,4.293110850565284
CA/JP,2010-06-04,short,50.226762513396096,8.860005930039314
CA/AU,2010-06-04,short,98.55253142145482,-6.499539447244952
CA/AU,2010-06-07,short,98.2225314214548,-6.47777594724495
CA/JP,2010-06-07,short,50.176034333877695,8.85105747409945
AU/JP,2010-06-07,short,18.253824836060918,4.423816274401846
AU/SW,2010-06-07,short,32.70290688464197,11.622613106801754
JP/SW,2010-06-07,short,183.0404994320844,20.692710156747204
CA/SW,2010-06-07,short,64.9370521479297,18.796029744218245
JP/SW,2010-06-08,short,182.1252093497745,20.58923670447108
AU/SW,2010-06-08,short,33.54979489925548,11.923597107195397
CA/SW,2010-06-08,short,65.4170521479297,18.934965744218243
AU/JP,2010-06-08,short,19.281072265715682,4.67276979170342
CA/JP,2010-06-08,short,51.949492159858956,9.163895611948327
CA/AU,2010-06-08,short,98.7025314214548,-6.50943194724495
CA/AU,2010-06-09,short,99.0825314214548,-6.53449294724495
CA/JP,2010-06-09,short,51.358071030051924,9.059568865508254
AU/JP,2010-06-09,short,19.424818968826063,4.707606819576891
JP/SW,2010-06-09,short,183.53887162933074,20.749051083808684
AU/SW,2010-06-09,short,34.11423194917391,12.124198034736407
CA/SW,2010-06-09,short,65.7970521479297,19.044956744218243
CA/JP,2010-06-10,short,51.56507261097669,9.09608396508354
CA/AU,2010-06-10,short,98.94253142145479,-6.525259947244949
AU/JP,2010-06-10,short,19.927874987521555,4.829522496013346
JP/SW,2010-06-10,short,185.1923742576303,20.935979390587686
AU/SW,2010-06-10,short,34.005751623662064,12.085644127049495
CA/SW,2010-06-10,short,65.65705214792969,19.00443374421824
JP/SW,2010-06-11,short,183.43243686658016,20.737018644523207
AU/SW,2010-06-11,short,33.68428673827128,11.971395506781612
CA/SW,2010-06-11,short,65.2470521479297,18.885759244218242
AU/JP,2010-06-11,short,18.85399831757688,4.569268377664587
CA/JP,2010-06-11,short,50.77606679712221,8.956903260619029
CA/AU,2010-06-11,short,98.53253142145479,-6.498220447244949
CA/AU,2010-06-14,short,98.58253142145482,-6.501517947244952
CA/JP,2010-06-14,short,50.47474994927275,8.9037509385267
AU/JP,2010-06-14,short,16.304115320046687,3.951303978224845
AU/SW,2010-06-14,short,33.69026630861309,11.97352064608109
JP/SW,2010-06-14,short,186.03651226687296,21.03140910811877
CA/SW,2010-06-14,short,65.29705214792972,18.90023174421825
JP/SW,2010-06-15,short,186.4491815263969,21.078061326641023
AU/SW,2010-06-15,short,34.91825453650905,12.409947662275316
CA/SW,2010-06-15,short,65.51705214792972,18.96391074421825
AU/JP,2010-06-15,short,20.77026423687185,5.0336756148323145
CA/JP,2010-06-15,short,50.95039042298236,8.987653965653122
CA/AU,2010-06-15,short,98.8025314214548,-6.51602694724495
CA/AU,2010-06-16,short,98.6825314214548,-6.508112947244951
AU/JP,2010-06-16,short,20.718294969349227,5.02108085765128
CA/JP,2010-06-16,short,50.71796325484059,8.946653789950197
AU/SW,2010-06-16,short,35.43265226953075,12.592764616591227
JP/SW,2010-06-16,short,186.2961975143103,21.060766499373035
CA/SW,2010-06-16,short,65.3970521479297,18.929176744218243
JP/SW,2010-06-17,short,186.52202279041768,21.086296024254448
